chart_week,current_week,title,performer,spotify_link
2001-10-13,3,Where The Party At,Jagged Edge With Nelly,
2001-10-13,4,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-10-13,5,Hit 'Em Up Style (Oops!),Blu Cantrell,https://open.spotify.com/track/4zYTZvtcww7OWKie7fxA9E
2001-10-20,1,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-10-20,2,Fallin',Alicia Keys,https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D
2001-10-20,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-10-20,4,Where The Party At,Jagged Edge With Nelly,
2001-10-20,5,It's Been Awhile,Staind,https://open.spotify.com/track/1BExV8JprNJLvLeDE9qdEW
2001-10-27,1,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-10-27,2,Fallin',Alicia Keys,https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D
2001-10-27,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-10-27,4,Differences,Ginuwine,https://open.spotify.com/track/0Uyh92tLyb9JawG8lmWCzJ
2001-10-27,5,Where The Party At,Jagged Edge With Nelly,
2001-11-03,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-11-03,2,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-11-03,3,Fallin',Alicia Keys,https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D
2001-11-03,4,Differences,Ginuwine,https://open.spotify.com/track/0Uyh92tLyb9JawG8lmWCzJ
2001-11-03,5,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-11-10,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-11-10,2,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-11-10,3,Fallin',Alicia Keys,https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D
2001-11-10,4,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-11-10,5,Turn Off The Light,Nelly Furtado,https://open.spotify.com/track/4gM2BugovNf4bvXdjZODzG
2001-11-17,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-11-17,2,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-11-17,3,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-11-17,4,Fallin',Alicia Keys,https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D
2001-11-17,5,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-11-24,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-11-24,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-11-24,3,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-11-24,4,I'm Real,Jennifer Lopez Featuring Ja Rule,
2001-11-24,5,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-01,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-12-01,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-12-01,3,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-12-01,4,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-01,5,Turn Off The Light,Nelly Furtado,https://open.spotify.com/track/4gM2BugovNf4bvXdjZODzG
2001-12-08,1,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-12-08,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-12-08,3,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-08,4,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-12-08,5,Turn Off The Light,Nelly Furtado,https://open.spotify.com/track/4gM2BugovNf4bvXdjZODzG
2001-12-15,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-12-15,2,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-12-15,3,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-15,4,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-12-15,5,Turn Off The Light,Nelly Furtado,https://open.spotify.com/track/4gM2BugovNf4bvXdjZODzG
2001-12-22,1,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-22,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-12-22,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-12-22,4,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2001-12-22,5,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2001-12-29,1,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2001-12-29,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2001-12-29,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2001-12-29,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2001-12-29,5,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2002-01-05,1,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-01-05,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-01-05,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2002-01-05,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2002-01-05,5,Always On Time,Ja Rule Featuring Ashanti,
2002-01-12,1,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-01-12,2,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-01-12,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2002-01-12,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2002-01-12,5,Hero,Enrique Iglesias,https://open.spotify.com/track/1PAgmT6YqGhd6zT9kN9gIo
2002-01-19,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-01-19,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-01-19,3,Family Affair,Mary J. Blige,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
2002-01-19,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2002-01-19,5,Always On Time,Ja Rule Featuring Ashanti,
2002-01-26,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-01-26,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-01-26,3,Always On Time,Ja Rule Featuring Ashanti,
2002-01-26,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2002-01-26,5,My Sacrifice,Creed,https://open.spotify.com/track/2VSbEXqs6NbNiZSTcHlIDR
2002-02-02,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-02-02,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-02-02,3,Always On Time,Ja Rule Featuring Ashanti,
2002-02-02,4,Get The Party Started,P!nk,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW
2002-02-02,5,My Sacrifice,Creed,https://open.spotify.com/track/2VSbEXqs6NbNiZSTcHlIDR
2002-02-09,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-02-09,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-02-09,3,Always On Time,Ja Rule Featuring Ashanti,
2002-02-09,4,My Sacrifice,Creed,https://open.spotify.com/track/2VSbEXqs6NbNiZSTcHlIDR
2002-02-09,5,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-02-16,1,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-02-16,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-02-16,3,Always On Time,Ja Rule Featuring Ashanti,
2002-02-16,4,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-02-16,5,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-02-23,1,Always On Time,Ja Rule Featuring Ashanti,
2002-02-23,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-02-23,3,U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r
2002-02-23,4,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-02-23,5,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-02,1,Always On Time,Ja Rule Featuring Ashanti,
2002-03-02,2,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-03-02,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-03-02,4,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-02,5,Hey Baby,No Doubt Featuring Bounty Killer,
2002-03-09,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-03-09,2,Always On Time,Ja Rule Featuring Ashanti,
2002-03-09,3,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-03-09,4,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-09,5,Hey Baby,No Doubt Featuring Bounty Killer,
2002-03-16,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-03-16,2,Always On Time,Ja Rule Featuring Ashanti,
2002-03-16,3,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-03-16,4,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-16,5,Wherever You Will Go,The Calling,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
2002-03-23,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-03-23,2,Always On Time,Ja Rule Featuring Ashanti,
2002-03-23,3,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-23,4,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-03-23,5,Wherever You Will Go,The Calling,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
2002-03-30,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-03-30,2,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-03-30,3,How You Remind Me,Nickelback,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
2002-03-30,4,Always On Time,Ja Rule Featuring Ashanti,
2002-03-30,5,What's Luv?,Fat Joe Featuring Ashanti,
2002-04-06,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-04-06,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-04-06,3,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-04-06,4,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-04-06,5,Girlfriend,N Sync Featuring Nelly,
2002-04-13,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-04-13,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-04-13,3,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-04-13,4,In The End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2002-04-13,5,Girlfriend,N Sync Featuring Nelly,
2002-04-20,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-04-20,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-04-20,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-04-20,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-04-20,5,Girlfriend,N Sync Featuring Nelly,
2002-04-27,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-04-27,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-04-27,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-04-27,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-04-27,5,Girlfriend,N Sync Featuring Nelly,
2002-05-04,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-05-04,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-05-04,3,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-05-04,4,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-05-04,5,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,
2002-05-11,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-05-11,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-05-11,3,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-05-11,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-05-11,5,Blurry,Puddle Of Mudd,https://open.spotify.com/track/0FLBNqc5oAiTt4J2e3fe3y
2002-05-18,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-05-18,2,What's Luv?,Fat Joe Featuring Ashanti,
2002-05-18,3,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-05-18,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-05-18,5,A Thousand Miles,Vanessa Carlton,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
2002-05-25,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-05-25,2,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-05-25,3,What's Luv?,Fat Joe Featuring Ashanti,
2002-05-25,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-05-25,5,A Thousand Miles,Vanessa Carlton,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
2002-06-01,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-06-01,2,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-06-01,3,What's Luv?,Fat Joe Featuring Ashanti,
2002-06-01,4,U Don't Have To Call,Usher,https://open.spotify.com/track/5PCJldueshnwqQVjS16543
2002-06-01,5,A Thousand Miles,Vanessa Carlton,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
2002-06-08,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-06-08,2,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-06-08,3,What's Luv?,Fat Joe Featuring Ashanti,
2002-06-08,4,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-06-08,5,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-06-15,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-06-15,2,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-06-15,3,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-06-15,4,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-06-15,5,What's Luv?,Fat Joe Featuring Ashanti,
2002-06-22,1,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-06-22,2,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-06-22,3,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-06-22,4,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-06-22,5,The Middle,Jimmy Eat World,https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO
2002-06-29,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-06-29,2,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-06-29,3,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-06-29,4,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,https://open.spotify.com/track/22Jb2DIMUfft9MCRsrbnCt
2002-06-29,5,Oh Boy,Cam'Ron Featuring Juelz Santana,
2002-07-06,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-07-06,2,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-07-06,3,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-07-06,4,Oh Boy,Cam'Ron Featuring Juelz Santana,
2002-07-06,5,Hero,Chad Kroeger Featuring Josey Scott,
2002-07-13,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-07-13,2,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-07-13,3,Hero,Chad Kroeger Featuring Josey Scott,
2002-07-13,4,Oh Boy,Cam'Ron Featuring Juelz Santana,
2002-07-13,5,Foolish,Ashanti,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN
2002-07-20,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-07-20,2,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-07-20,3,Hero,Chad Kroeger Featuring Josey Scott,
2002-07-20,4,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-07-20,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-07-27,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-07-27,2,Without Me,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
2002-07-27,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-07-27,4,Hero,Chad Kroeger Featuring Josey Scott,
2002-07-27,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-08-03,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-08-03,2,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-08-03,3,Dilemma,Nelly Featuring Kelly Rowland,
2002-08-03,4,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-08-03,5,Hero,Chad Kroeger Featuring Josey Scott,
2002-08-10,1,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-08-10,2,Dilemma,Nelly Featuring Kelly Rowland,
2002-08-10,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-08-10,4,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-08-10,5,Just A Friend 2002,Mario,https://open.spotify.com/track/2cxbxpHrND6i4uvUGVvC9J
2002-08-17,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-08-17,2,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-08-17,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-08-17,4,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-08-17,5,Just A Friend 2002,Mario,https://open.spotify.com/track/2cxbxpHrND6i4uvUGVvC9J
2002-08-24,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-08-24,2,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-08-24,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-08-24,4,Just A Friend 2002,Mario,https://open.spotify.com/track/2cxbxpHrND6i4uvUGVvC9J
2002-08-24,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-08-31,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-08-31,2,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-08-31,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-08-31,4,Just A Friend 2002,Mario,https://open.spotify.com/track/2cxbxpHrND6i4uvUGVvC9J
2002-08-31,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-09-07,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-09-07,2,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-09-07,3,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-09-07,4,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-09-07,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-09-14,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-09-14,2,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-09-14,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-09-14,4,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-09-14,5,Cleanin' Out My Closet,Eminem,https://open.spotify.com/track/7BMO7O7ImjV8HNTH74Tshv
2002-09-21,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-09-21,2,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-09-21,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-09-21,4,Cleanin' Out My Closet,Eminem,https://open.spotify.com/track/7BMO7O7ImjV8HNTH74Tshv
2002-09-21,5,Hot In Herre,Nelly,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY
2002-09-28,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-09-28,2,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-09-28,3,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-09-28,4,Cleanin' Out My Closet,Eminem,https://open.spotify.com/track/7BMO7O7ImjV8HNTH74Tshv
2002-09-28,5,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",
2002-10-05,1,A Moment Like This,Kelly Clarkson,https://open.spotify.com/track/0s88F1jkgS0UUGRKvMgfTg
2002-10-05,2,Dilemma,Nelly Featuring Kelly Rowland,
2002-10-05,3,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-10-05,4,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-10-05,5,Cleanin' Out My Closet,Eminem,https://open.spotify.com/track/7BMO7O7ImjV8HNTH74Tshv
2002-10-12,1,A Moment Like This,Kelly Clarkson,https://open.spotify.com/track/0s88F1jkgS0UUGRKvMgfTg
2002-10-12,2,Dilemma,Nelly Featuring Kelly Rowland,
2002-10-12,3,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-10-12,4,Complicated,Avril Lavigne,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
2002-10-12,5,Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",
2002-10-19,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-10-19,2,A Moment Like This,Kelly Clarkson,https://open.spotify.com/track/0s88F1jkgS0UUGRKvMgfTg
2002-10-19,3,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-10-19,4,Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",
2002-10-19,5,Work It,"Missy ""Misdemeanor"" Elliott",https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF
2002-10-26,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-10-26,2,Gangsta Lovin',Eve Featuring Alicia Keys,
2002-10-26,3,A Moment Like This,Kelly Clarkson,https://open.spotify.com/track/0s88F1jkgS0UUGRKvMgfTg
2002-10-26,4,Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",
2002-10-26,5,Work It,"Missy ""Misdemeanor"" Elliott",https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF
2002-11-02,1,Dilemma,Nelly Featuring Kelly Rowland,
2002-11-02,2,Lose Yourself,Eminem,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
